id,name,lat,lon,A1,A2,A3,A4,is_active,validation_date,nature,grouping,pre_school,basic_1,basic_2,basic_3,high_school,professional,special,artistic,university,other,address,postal_code,locality,parish_id,parish_name,municipality_id,municipality_name,district_id,district_name,region_id,region_name,url,email,phone,stops
293659,Escola Básica São Bento,38.736406,-9.267090,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas de Carnaxide Oeiras,1,1,0,0,0,0,0,0,0,0,Rua Teófilo Braga,2730-181,BARCARENA,,,1110,Oeiras,11,Lisboa,PT170,AML,,eb1.valejas@escolas.min-edu.pt,214358283,120375|120376|120377|120393|120405|120413|120414
293660,Escola Básica Jorge Mineiro,38.745619,-9.269983,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas Linda-a-Velha e Queijas Oeiras,1,1,0,0,0,0,0,0,0,0,R. Soeiro Pereira Gomes,2730-001,BARCARENA,,,1110,Oeiras,11,Lisboa,PT170,AML,,eb1.queluzbaixo@escolas.min-edu.pt,214363571,120539|120540
293672,Escola Básica de Cabra Figa,38.748773,-9.337880,0,0,0,0,1,0,public,Agrupamento de Escolas Alfredo da Silva Sintra,1,1,0,0,0,0,0,0,0,0,R. da Câmara,2635-116,RIO DE MOURO,,,1111,Sintra,11,Lisboa,PT170,AML,,eb1.cabrafiga@escolas.min-edu.pt,219150722,172261|172262
293684,Escola Básica de Vila Verde,38.835867,-9.368411,0,0,0,0,1,0,public,Agrupamento de Escolas Alto dos Moinhos Sintra,1,1,0,0,0,0,0,0,0,0,Rua da Escola Nova,2705-875,TERRUGEM SNT,,,1111,Sintra,11,Lisboa,PT170,AML,,eb1.n1.vverde@escolas.min-edu.pt,219615644,171517|171518|171519|171520
293696,Escola Básica de Massamá,38.757503,-9.273987,0,0,0,0,1,0,public,Agrupamento de Escolas Miguel Torga Sintra,1,1,0,0,0,0,0,0,0,0,R. das Rosas,2745-702,QUELUZ,,,1111,Sintra,11,Lisboa,PT170,AML,,eb1.n1.massama@escolas.min-edu.pt,214376165,170919|170920|170971|170973|170975|170976|170978|171005|171007|171009|171011|171013|171015
293702,Escola Básica de Pego Longo,38.771316,-9.257015,0,0,0,0,1,0,public,Agrupamento de Escolas de Queluz-Belas Sintra,1,1,0,0,0,0,0,0,0,0,Rua da Escola - Bairro de Pego Longo,2605-001,BELAS,,,1111,Sintra,11,Lisboa,PT170,AML,,eb1.n3.belas@escolas.min-edu.pt,214365488,
293714,Escola Básica de Lopas,38.777308,-9.295625,0,0,0,0,1,0,public,Agrupamento de Escolas Agualva Mira Sintra Sintra,1,1,0,0,0,0,0,0,0,0,R. Carlos Charbel,2735-039,AGUALVA-CACÉM,,,1111,Sintra,11,Lisboa,PT170,AML,,eb1.lopas@escolas.min-edu.pt,214313532,170469|170631|170632|170633|170634|170635|170636|170791|170792
293740,Escola Básica n.º 1 da Venda do Pinheiro,38.922362,-9.235266,0,0,0,0,1,0,public,Agrupamento de Escolas de Venda do Pinheiro Mafra,0,1,0,0,0,0,0,0,0,0,Rua Casal dos Ninhos,2665-536,VENDA DO PINHEIRO,,,1109,Mafra,11,Lisboa,PT170,AML,,eb1.vendapinheiro@escolas.min-edu.pt,219666900,080269|080270|080351|080352
293751,Escola Básica n.º 2 de Rio de Mouro,38.783373,-9.325025,0,0,0,0,1,0,public,Agrupamento de Escolas Leal da Câmara Sintra,1,1,0,0,0,0,0,0,0,0,R. Vasco da Gama,2635-403,RIO DE MOURO,,,1111,Sintra,11,Lisboa,PT170,AML,,eb1.riomouro@escolas.min-edu.pt,219163241,170077|170068|170067|170075|170070|170069|172492|172601|170073|172493
293866,Escola Básica de Fidalguinhos,38.649788,-9.048174,0,0,0,0,1,0,public,Agrupamento de Escolas de Álvaro Velho Barreiro,1,1,0,0,0,0,0,0,0,0,Urbanização dos Fidalguinhos,2835-440,LAVRADIO,,,1504,Barreiro,15,Setúbal,PT170,AML,,eb1ji.fidalguinhos@escolas.min-edu.pt,212059870,040167|090275|090243|040165|040025|090313|040170|040169
293878,Escola Básica Zeca Afonso,38.633974,-8.909741,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas José Maria dos Santos Palmela,1,1,0,0,0,0,0,0,0,0,R. Zeca Afonso,2955-220,PINHAL NOVO,,,1508,Palmela,15,Setúbal,PT170,AML,,eb1.n4.pinhalnovo@escolas.min-edu.pt,212389330,130385|130391
293891,Escola Básica de Santa Eulália,38.882875,-9.098854,0,0,0,0,1,0,public,Agrupamento de Escolas de Vialonga Vila Franca de Xira,1,1,0,0,0,0,0,0,0,0,Rua do Parque Infantil,2625-629,VIALONGA,,,1114,Vila Franca de Xira,11,Lisboa,PT170,AML,,eb1.seulaliavialonga@escolas.min-edu.pt,219524394,180447|180448|180448|180450
293910,Escola Básica de Dona Maria,38.813618,-9.254344,0,0,0,0,1,0,public,Agrupamento de Escolas Lapiás Sintra,1,1,0,0,0,0,0,0,0,0,R. da Escola,2715-276,ALMARGEM DO BISPO,,,1111,Sintra,11,Lisboa,PT170,AML,http://www.malhatlantica.pt/abispo,eb1.donamaria@escolas.min-edu.pt,219802260,171577|171578|171579|171580|171581|171582
293921,Escola Básica n.º 7 da Baixa da Banheira,38.663382,-9.046549,0,0,0,0,1,0,public,Agrupamento de Escolas Mouzinho da Silveira Moita,1,1,0,0,0,0,0,0,0,0,R. Parque Estrela Vermelha,2835-144,BAIXA DA BANHEIRA,,,1506,Moita,15,Setúbal,PT170,AML,,eb1.n2.baixabanheira@escolas.min-edu.pt,212023116,090202
293933,Escola Básica de Santo António da Charneca,38.626379,-9.033615,0,0,0,0,1,0,public,Agrupamento de Escolas de Santo António Barreiro,0,1,0,0,0,0,0,0,0,0,R. Henrique Andrade Evans,2835-722,SANTO ANTÓNIO DA CHARNECA,,,1504,Barreiro,15,Setúbal,PT170,AML,,eb1.n1.sacharneca@escolas.min-edu.pt,212150095,040049|040051|040052|040053|040054|040093|040129|040130
293945,Escola Básica do Barreiro,38.652358,-9.071614,0,0,0,0,1,0,public,Agrupamento de Escolas de Casquilhos Barreiro,1,1,0,0,0,0,0,0,0,0,R. Armindo de Almeida,2830-275,BARREIRO,,,1504,Barreiro,15,Setúbal,PT170,AML,,eb1.n7.barreiro@escolas.min-edu.pt,212158628,040009|040016|040077|040081|040123|040141|040142|040155|040200|040201|040202|040203
293957,Escola Básica n.º 2 do Lavradio,38.663752,-9.052790,0,0,0,0,1,0,public,Agrupamento de Escolas de Álvaro Velho Barreiro,1,1,0,0,0,0,0,0,0,0,Qt. dos Lóios,2835-440,LAVRADIO,,,1504,Barreiro,15,Setúbal,PT170,AML,,eb1.n2.lavradio@escolas.min-edu.pt,212049420,040001|040002|040017|040018|040019|040029
293970,Escola Básica da Malveira,38.936248,-9.258801,0,0,0,0,1,0,public,Agrupamento de Escolas Professor Armando Lucena Mafra,1,1,0,0,0,0,0,0,0,0,Estrada dos Moinhos,2665-226,MALVEIRA,,,1109,Mafra,11,Lisboa,PT170,AML,,eb1.malveira@escolas.min-edu.pt,219666710,
294032,Escola Básica do Lourel,38.814422,-9.368424,0,0,0,0,1,0,public,Agrupamento de Escolas D. Carlos I Sintra,1,1,0,0,0,0,0,0,0,0,R. Luís de Camões,2710-373,SINTRA,,,1111,Sintra,11,Lisboa,PT170,AML,,eb1.lourel@escolas.min-edu.pt,219235558,171537|171538|171539|171540|171541|171542|171669|171671|171672|171673|171674
294044,Escola Básica de Cabeço de Montachique,38.904061,-9.191356,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas Luís de Sttau Monteiro Loures,1,1,0,0,0,0,0,0,0,0,Rua Bossa da Veiga,2670-741,LOUSA LRS,,,1107,Loures,11,Lisboa,PT170,AML,,eb1.cmontachique@escolas.min-edu.pt,219751069,070209|070210|070211|070212|081097|081098
294056,Escola Básica de São João das Lampas,38.872260,-9.397951,0,0,0,0,1,0,public,Agrupamento de Escolas Alto dos Moinhos Sintra,1,1,0,0,0,0,0,0,0,0,Rua 1º de Maio,2705-737,SÃO JOÃO DAS LAMPAS,,,1111,Sintra,11,Lisboa,PT170,AML,,eb1.sjoaolampas@escolas.min-edu.pt,219610929,171661|171662|171663|171664|171665|171666|171667|171668|172660
294081,Escola Básica de Póvoa de Santa Iria Norte,38.860945,-9.066338,0,0,0,0,1,0,public,Agrupamento de Escolas Póvoa de Santa Iria Vila Franca de Xira,1,1,0,0,0,0,0,0,0,0,Póvoa de Santa Iria,2625-000,PÓVOA DE SANTA IRIA,,,1114,Vila Franca de Xira,11,Lisboa,PT170,AML,,eb1ji.stairianorte@escolas.min-edu.pt,219563255,180638|180637|180730|180703
294093,Escola Básica da Quinta da Cevadeira,38.995297,-8.976884,0,0,0,0,1,0,public,Agrupamento de Escolas D. António de Ataíde Vila Franca de Xira,1,1,0,0,0,0,0,0,0,0,Urbanização da Quinta da Cevadeira,2600-711,CASTANHEIRA DO RIBATEJO,,,1114,Vila Franca de Xira,11,Lisboa,PT170,AML,,eb1ji.cribatejo@escolas.min-edu.pt,263277547,180389|180390|180391|180392|181008|181009|182270|182271
294159,Escola Básica n.º 2 de Monte Abraão,38.785015,-9.320927,0,0,0,0,1,0,public,Agrupamento de Escolas Ruy Belo Sintra,1,1,0,0,0,0,0,0,0,0,Rua Dr. Agostinho Neto,2745-233,QUELUZ,,,1111,Sintra,11,Lisboa,PT170,AML,,eb1ji.n2.monteabraao@escolas.min-edu.pt,214309410,172492|172601|170073|172493|170169|170167|170168|170165|170166|170172|170172|170179
294184,Escola Básica de Chegadinho,38.661301,-9.163086,0,0,0,0,1,0,public,Agrupamento de Escolas Francisco Simões Almada,1,1,0,0,0,0,0,0,0,0,Rua Amadeu Sousa Cardoso,2800-000,ALMADA,,,1503,Almada,15,Setúbal,PT170,AML,,eb1ji.chegadinho@escolas.min-edu.pt,961381846,020093|020094|020095|020096|020097|020098|020981
294196,Escola Básica Louro Artur,38.600295,-9.180298,0,0,0,0,1,0,public,Agrupamento de Escolas Carlos Gargaté Charneca de Caparica Almada,1,1,0,0,0,0,0,0,0,0,Av. Vale Bem,2820-210,CHARNECA DA CAPARICA,,,1503,Almada,15,Setúbal,PT170,AML,,eb1ji.ccaparica@escolas.min-edu.pt,961381847,020233|020235|020237|020238|020247|020249|020873|020874|020909|020910
294202,Escola Básica José Garcês,38.777830,-9.223826,0,0,0,0,1,0,public,Agrupamento de Escolas José Cardoso Pires Amadora,1,1,0,0,0,0,0,0,0,0,Rua Cidade de Nova York,2650-014,AMADORA,,,1115,Amadora,11,Lisboa,PT170,AML,,eb1ji.n2.casalmira@escolas.min-edu.pt,,030270|030271|030272|030851|030269
294226,Escola Básica Artur Patrocínio,39.002530,-9.284991,0,0,0,0,1,0,public,Agrupamento de Escolas Professor Armando Lucena Mafra,1,1,0,0,0,0,0,0,0,0,Rua do Moinho,2665-005,AZUEIRA,,,1109,Mafra,11,Lisboa,PT170,AML,,eb1ji.azueira@escolas.min-edu.pt,,080151|080152|080153|080155|080156|080215
294238,Escola Básica de Santo Estevão das Galés,38.897121,-9.252220,0,0,0,0,1,0,public,Agrupamento de Escolas de Venda do Pinheiro Mafra,1,1,0,0,0,0,0,0,0,0,Rua do Cemitério,2665-414,SANTO ESTEVÃO DAS GALÉS,,,1109,Mafra,11,Lisboa,PT170,AML,,eb1ji.stestevaogales@escolas.min-edu.pt,219668220,080241|080242|081069|081070
294251,Escola Básica das Freguesias de Igreja Nova e Cheleiros,38.909479,-9.333862,0,0,0,0,1,0,public,Agrupamento de Escolas de Mafra,1,1,0,0,0,0,0,0,0,0,Estrada Municipal 606,2640-338,IGREJA NOVA MFR,,,1109,Mafra,11,Lisboa,PT170,AML,,eb1ji.igrejanova@escolas.min-edu.pt,219677900,
294445,Escola Básica da Quinta dos Franceses,38.639395,-9.100850,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas Dr. António Augusto Louro Seixal,1,1,0,0,0,0,0,0,0,0,Avenida Manuel da Fonseca,2840-515,SEIXAL,,,1510,Seixal,15,Setúbal,PT170,AML,,eb.quintadosfranceses@escolas.min-edu.pt,,140063|140064|140065|140066|140067|140068|140069|140070|140579|140580|140679
294482,Escola Básica do Alto da Peça,38.735637,-9.401992,0,0,0,0,1,0,public,Agrupamento de Escolas de Alcabideche Cascais,1,1,0,0,0,0,0,0,0,0,Praceta António Gonçalves Amaral Alto da Peça,2645-130,ALCABIDECHE,,,1105,Cascais,11,Lisboa,PT170,AML,,direcao@aealcabideche.edu.gov.pt|servicos@aealcabideche.edu.gov.pt,,
294494,Escola Básica do Bairro do Armador,38.744472,-9.121140,0,0,0,0,1,0,public,Agrupamento de Escolas das Olaias Lisboa,1,1,0,0,0,0,0,0,0,0,Rua Jorge Amado - Bairro do Armador,1950-344,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,eb.bairrodoarmador@escolas.min-edu.pt,,
294500,Escola Básica da Quinta do Conventinho,38.818889,-9.166796,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas General Humberto Delgado Loures,1,1,0,0,0,0,0,0,0,0,Rua Rómulo de Carvalho - Quinta do Conventinho,2660-301,SANTO ANTÓNIO CAVALEIROS,,,1107,Loures,11,Lisboa,PT170,AML,http://eb1jicov.blogspot.pt,eb.quintadoconventinho@escolas.min-edu.pt,219897150,070289|070290|070291|070292|070293|070294|071269|071270
294512,Escola Básica da Quinta das Mós,38.798103,-9.147363,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas de Camarate - D. Nuno Álvares Pereira Loures,1,1,0,0,0,0,0,0,0,0,Azinhaga das Mós,2680-149,CAMARATE,,,1107,Loures,11,Lisboa,PT170,AML,,eb.quintadasmos@escolas.min-edu.pt,,070633|070635|070636|070637|070639|070641|071297|071298|071299|071300
294524,Escola Básica da Fonte Santa,38.841031,-9.191126,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas Luís de Sttau Monteiro Loures,1,1,0,0,0,0,0,0,0,0,Praceta Nossa Senhora da Assunção - Fonte Santa,2670-377,LOURES,,,1107,Loures,11,Lisboa,PT170,AML,,eb.fontesanta@escolas.min-edu.pt,,
294536,Escola Básica do Casal da Serra,38.861398,-9.078364,0,0,0,0,1,0,public,Agrupamento de Escolas Póvoa de Santa Iria Vila Franca de Xira,1,1,0,0,0,0,0,0,0,0,Rua Rafael Bordalo Pinheiro - Casal da Serra,2625-092,PÓVOA DE SANTA IRIA,,,1114,Vila Franca de Xira,11,Lisboa,PT170,AML,,eb.casaldaserra@escolas.min-edu.pt,219593850,180655|182260
294548,Escola Básica de Alverca - Malva Rosa,38.887691,-9.047523,0,0,0,0,1,0,public,Agrupamento de Escolas Pedro Jacques de Magalhães Vila Franca de Xira,1,1,0,0,0,0,0,0,0,0,Urbanização Malva Rosa,2615-001,ALVERCA DO RIBATEJO,,,1114,Vila Franca de Xira,11,Lisboa,PT170,AML,,eb.malvarosa@escolas.min-edu.pt,,180185|180187|180189|180191|180192|180717|180725
294550,Escola Básica n.º 3 de Vialonga,38.873486,-9.082710,0,0,0,0,1,0,public,Agrupamento de Escolas de Vialonga Vila Franca de Xira,1,1,0,0,0,0,0,0,0,0,Rua Maria Pia - Urbanização Quinta das Índias,2625-706,VIALONGA,,,1114,Vila Franca de Xira,11,Lisboa,PT170,AML,,eb.n3.vialonga@escolas.min-edu.pt,,180475|180477|180478|180509|180511|180513|180523|180525
294561,Escola Básica Dr. Sanches de Brito,38.954210,-9.338831,0,0,0,0,1,0,public,Agrupamento de Escolas de Mafra,1,1,0,0,0,0,0,0,0,0,Estrada Nacional 116 nº 38,2640-410,MAFRA,,,1109,Mafra,11,Lisboa,PT170,AML,,eb.n2.mafra@escolas.min-edu.pt,,080811|080812|080813|080814
294585,Escola Básica n.º 1 do Bom Retiro,38.954319,-9.001282,0,0,0,0,1,0,public,Agrupamento de Escolas Professor Reynaldo dos Santos Vila Franca de Xira,1,1,0,0,0,0,0,0,0,0,Rua 28 de Março - Bom Retiro,2600-053,VILA FRANCA DE XIRA,,,1114,Vila Franca de Xira,11,Lisboa,PT170,AML,,eb.n1.bomretiro@escolas.min-edu.pt,,180759|180760|180761|180762|180763|180764
294640,Escola Básica Alberto Valente,38.621266,-8.920744,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas José Maria dos Santos Palmela,1,1,0,0,0,0,0,0,0,0,Rua do Factor - Urbanização Vale Flores,2955-001,PINHAL NOVO,,,1508,Palmela,15,Setúbal,PT170,AML,,eb.albertovalente@escolas.min-edu.pt,,130361|130742|130743
294676,Escola Básica do Pinhal General,38.562787,-9.053502,0,0,0,0,1,0,public,Agrupamento de Escolas Boa Água Sesimbra,1,1,0,0,0,0,0,0,0,0,Pinhal do General,2975-242,QUINTA DO CONDE,,,1511,Sesimbra,15,Setúbal,PT170,AML,,eb.pinhalgeneral@escolas.min-edu.pt,,140853|140854|150025|150026|150049|150549
294780,Escola Básica São Silvestre do Gradil,38.982792,-9.278116,0,0,0,0,1,0,public,Agrupamento de Escolas Professor Armando Lucena Mafra,0,1,0,0,0,0,0,0,0,0,Rua da Escola,2665-114,GRADIL,,,1109,Mafra,11,Lisboa,PT170,AML,,,,080717|080718|080719|080720|081143
295190,Escola Básica da Brejoeira,38.547775,-9.024666,0,0,0,0,1,0,public,Agrupamento de Escolas de Azeitão Setúbal,1,1,0,0,0,0,0,0,0,0,Rua João Villaret - Azeitão,2925-072,AZEITÃO,,,1512,Setúbal,15,Setúbal,PT170,AML,,,212197710,160792|160997
295516,Escola Básica de São Miguel de Alcainça,38.921003,-9.292569,0,0,0,0,1,0,public,Agrupamento de Escolas de Mafra,1,1,0,0,0,0,0,0,0,0,Rua da Junta de Freguesia - Alcainça,2640-749,SÃO MIGUEL DE ALCAINÇA,,,1109,Mafra,11,Lisboa,PT170,AML,,,,080337|080338
295541,Escola Básica de Porto Pinheiro,38.794562,-9.193211,0,0,0,0,1,0,public,Agrupamento de Escolas de Moinhos da Arroja Odivelas,1,1,0,0,0,0,0,0,0,0,Rua Fernando Lopes Graça,2675-557,ODIVELAS,,,1116,Odivelas,11,Lisboa,PT170,AML,,,,110069|110070|110073|110074|111005
295589,Escola Básica Professor José Joaquim Rita Seixas,38.662322,-9.077371,0,0,0,0,1,0,public,Agrupamento de Escolas Alfredo da Silva Barreiro,1,1,0,0,0,0,0,0,0,0,Rua Prof. Egas Moniz,2830-357,BARREIRO,,,1504,Barreiro,15,Setúbal,PT170,AML,,,,040079|040080
295656,Escola Básica São Miguel do Milharado,38.950286,-9.197889,0,0,0,0,1,0,public,Agrupamento de Escolas de Venda do Pinheiro Mafra,1,1,0,0,0,0,0,0,0,0,Quinta do Munhoz - Milharado,2665-313,MILHARADO,,,1109,Mafra,11,Lisboa,PT170,AML,,,,080376|080375
295668,Escola Básica Pintora Maluda,38.790871,-9.152000,0,0,0,0,1,0,public,Agrupamento de Escolas do Alto do Lumiar Lisboa,1,1,0,0,0,0,0,0,0,0,Rua Maluda,1750-465,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,,,
295681,Escola Básica Fernando Formigal de Morais,38.757289,-9.338167,0,0,0,0,1,0,public,Agrupamento de Escolas Alfredo da Silva Sintra,1,1,0,0,0,0,0,0,0,0,Rua Josefa de Óbidos,2635-488,RIO DE MOURO,,,1111,Sintra,11,Lisboa,PT170,AML,,,,170411|170412|172269|172270
295693,Escola Básica de Casal dos Apréstimos,38.809284,-9.184692,0,0,0,0,1,0,public,Agrupamento de Escolas Vasco Santana Odivelas,1,1,0,0,0,0,0,0,0,0,Rua Heliodoro Salgado com a Av. 25 de Abril,2620-191,RAMADA,,,1116,Odivelas,11,Lisboa,PT170,AML,,,,110317|110318|110319|110320|110361|110362|110373|110374|110487
295700,Escola Básica Aprígio Gomes,38.762539,-9.241667,0,0,0,0,1,0,public,Agrupamento de Escolas Cardoso Lopes Amadora,1,1,0,0,0,0,0,0,0,0,Av. Canto e Castro - Urbanização Casal de Vila Chã,2700-782,AMADORA,,,1115,Amadora,11,Lisboa,PT170,AML,,,,030343|030344|030733|030734|030735
296211,Escola Básica de Porto Salvo,38.714753,-9.305562,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas Aquilino Ribeiro Oeiras,1,1,0,0,0,0,0,0,0,0,Av. Santa Casa da Misericórdia de Oeiras,2740-281,PORTO SALVO,,,1110,Oeiras,11,Lisboa,PT170,AML,,,,121107|121108|121109|121110|121181|121182
296557,Escola Básica Rómulo de Carvalho,38.727000,-9.341014,0,0,0,0,1,0,public,Agrupamento de Escolas Frei Gonçalo de Azevedo Cascais,1,1,0,0,0,0,0,0,0,0,Rua Francisco Sousa Tavares,2785-320,SÃO DOMINGOS DE RANA,,,1105,Cascais,11,Lisboa,PT170,AML,,,,
296867,Escola Básica Presidente Maria Emília,38.627554,-9.205197,0,0,0,0,1,0,public,Agrupamento de Escolas Daniel Sampaio Almada,1,1,0,0,0,0,0,0,0,0,Rua Francisco Taborda,2820-238,CHARNECA DA CAPARICA,,,1503,Almada,15,Setúbal,PT170,AML,,,,020635|020636
296879,Escola Básica de Sampaio,38.475024,-9.091438,0,0,0,0,1,0,public,Agrupamento de Escolas de Sampaio Sesimbra,1,1,0,0,0,0,0,0,0,0,Rua Conde Ferreira n.º 4,2970-585,SESIMBRA,,,1511,Sesimbra,15,Setúbal,PT170,AML,http://www.esec-sampaio.net,,212689700,150259
297136,Escola Básica dos Redondos,38.577743,-9.080783,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas de Pinhal de Frades Seixal,1,1,0,0,0,0,0,0,0,0,Avenida da Liberdade,2865-603,FERNÃO FERRO,,,1510,Seixal,15,Setúbal,PT170,AML,,,,140491|140501|140543|140544|140545|140546
297161,Escola Básica de Santa Clara,38.714861,-9.125728,0,0,0,0,1,0,public,Agrupamento de Escolas Gil Vicente Lisboa,1,1,0,0,0,0,0,0,0,0,Campo de Santa Clara 200,1100-471,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,,,
310086,Escola Básica D. Luís de Mendonça Furtado,38.660799,-9.067212,0,0,0,0,1,0,public,Agrupamento de Escolas do Barreiro,0,1,1,1,0,0,0,0,0,0,Rua Ferrer Trindade - Urbanização da Escavadeira,2830-494,BARREIRO,,,1504,Barreiro,15,Setúbal,PT170,AML,http://www.aebarreiro.pt,direcao@aebarreiro.edu.gov.pt|servicos@aebarreiro.edu.gov.pt,212039590,
310104,Escola Básica Damião de Góis,38.757616,-9.124713,0,0,0,0,1,0,public,Agrupamento de Escolas D. Dinis Lisboa,0,0,1,1,0,0,0,0,0,0,R. Cassiano Branco Zona N2 Chelas,1950-037,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,eb23.damiaogois@escolas.min-edu.pt,218310519,
310153,Escola Básica Luísa Todi,38.530912,-8.866595,0,0,0,0,1,0,public,Agrupamento de Escolas Luísa Todi Setúbal,1,1,1,1,0,0,0,0,0,0,R. Adriano Correia de Oliveira,2910-373,SETÚBAL,,,1512,Setúbal,15,Setúbal,PT170,AML,http://www.avelt.org,direcao@aelt.edu.gov.pt|servicos@aelt.edu.gov.pt,265790300,160181|160193|160194|160240|160239|160241|160242
310165,Escola Básica Professor Lindley Cintra,38.768995,-9.162982,0,0,0,0,1,0,public,Agrupamento de Escolas Professor Lindley Cintra - Lumiar Lisboa,0,0,1,1,0,0,0,0,0,0,R. Mário Sampaio Ribeiro - Qt. dos Frades,1600-674,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,eb23.pflindleycintra@escolas.min-edu.pt,217567460,
310190,Escola Básica Nun’Álvares,38.629636,-9.100988,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas Nun’Álvares Seixal,1,1,1,1,0,0,0,0,0,0,R. Paulo da Gama,2840-250,SEIXAL,,,1510,Seixal,15,Setúbal,PT170,AML,http://www.aenunalvares.edu.pt,direcao@aenunalvares.edu.gov.pt|servicos@aenunalvares.edu.gov.pt,212210207,140055|140081|140079|140057|140661|140662|140077|140059
310220,Escola Básica Prof. Pedro d’Orey da Cunha,38.743047,-9.219264,0,0,0,0,1,0,public,Agrupamento de Escolas da Damaia Amadora,0,1,1,1,0,0,0,0,0,0,R. Bernardino Machado,2720-066,AMADORA,,,1115,Amadora,11,Lisboa,PT170,AML,http://pedro-orey.ccems.pt,direcao@aedamaia.edu.gov.pt|servicos@aedamaia.edu.gov.pt,214906370,030835|030829|030827|030831|030783|030745|030678|030677|030825|030826
310335,Escola Básica Sophia de Mello Breyner Andresen,38.764701,-9.215688,0,0,0,0,1,0,public,Agrupamento de Escolas Fernando Namora Amadora,0,0,1,1,0,0,0,0,0,0,R. Luís Vaz de Camões,2650-197,AMADORA,,,1115,Amadora,11,Lisboa,PT170,AML,,eb23.smbandresen@escolas.min-edu.pt,214744151,030355|030387|030695|030737|030356
310438,Escola Básica D. Pedro Varela,38.711286,-8.985058,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas do Montijo,0,0,1,1,0,0,0,0,0,0,R. Mártires do Tarrafal,2870-318,MONTIJO,,,1507,Montijo,15,Setúbal,PT170,AML,http://www.aemontijo.pt,direcao@aemontijo.edu.gov.pt|servicos@aemontijo.edu.gov.pt,212326160,100125|100126|100139|100349|100351
330024,Escola Básica do Bom Sucesso,38.906282,-9.043994,0,0,0,0,1,0,public,Agrupamento de Escolas do Bom Sucesso Vila Franca de Xira,0,1,1,1,0,0,0,0,0,0,Casal do Moledo nº 9,2619-507,ALVERCA DO RIBATEJO,,,1114,Vila Franca de Xira,11,Lisboa,PT170,AML,http://eb123bomsucesso-m.ccems.pt,direcao@aebom-sucesso.edu.gov.pt|servicos@aebom-sucesso.edu.gov.pt,219573243,182269|180119
330140,Escola Básica Sophia de Mello Breyner,38.719970,-9.224178,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas de Carnaxide - Portela Oeiras,0,0,1,1,0,0,0,0,0,0,Rua Pedro Homem de Melo,2794-053,CARNAXIDE,,,1110,Oeiras,11,Lisboa,PT170,AML,http://www.aecarnaxideportela.pt,direcao@aecarnaxide-portela.edu.gov.pt|servicos@aecarnaxide-portela.edu.gov.pt,214241610,121285|121295
330334,Escola Básica Maria do Carmo Serrote,38.560615,-9.045172,0,0,0,0,1,0,public,Agrupamento de Escolas Maria do Carmo Serrote Sesimbra,1,1,1,1,0,0,0,0,0,0,Rua António José de Almeida - Quinta do Conde,2975-316,QUINTA DO CONDE,,,1511,Sesimbra,15,Setúbal,PT170,AML,http://ebi.aeqc.net,direcao@aeqc.edu.gov.pt|servicos@aeqc.edu.gov.pt,212106361,150483|150484|150523|150524|150577|150578
